id,timestamp
0,1611514582031298
0,1611514582559831
0,1611514583099942
0,1611514583638353
0,1611514584177034
0,1611514584613206
6,462937
7,416768
7,883588
7,1302231
7,1765912
7,2183789
7,2646927
7,3067742
14,461612
15,420829
15,888959
17,417700
18,467242
19,416580
20,464248
21,419646
21,879414
23,417335
24,466404
25,417714
25,877720
27,420226
28,458442
29,420198
30,462282
31,422566
32,461259
33,416136
34,463036
35,420498
36,465613
37,414582
37,878713
37,1300186
40,463266
41,418791
42,461978
42,881741
42,1345837
42,1764081
42,2229919
47,419241
48,466062
49,416653
50,465456
51,418172
52,431467
53,462458
54,423491
55,463919
56,416188
56,880435
58,418207
58,884881
60,415651
60,880034
62,418928
63,465916
64,415114
64,880352
66,419393
66,878233
68,422286
69,463149
70,430676
71,465245
72,417251
72,844026
72,1272978
75,431292
75,889532
77,431628
78,464425
79,418753
80,464436
81,418221
82,460853
83,426052
84,459342
85,419404
86,463179
87,419961
88,464808
89,417014
89,881883
91,418385
92,466912
93,417079
94,463455
95,418847
95,882236
95,1302698
98,429918
98,863154
100,458647
101,419913
102,461857
102,883070
104,460576
105,421443
106,462442
107,421859
108,433840
109,432159
110,463111
111,419996
112,462788
113,416743
113,880705
115,419677
116,460706
116,881517
118,461513
118,883340
120,461805
121,418607
122,463412
123,420838
124,427423
125,458292
126,422167
127,460627
128,418250
129,462240
130,421843
131,459763
132,417023
133,463513
134,417906
134,882476
136,418506
136,883478
138,420770
139,463149
140,420343
141,460233
142,416910
142,878826
144,418534
144,879550
146,419571
147,462980
148,419209
149,461378
149,881002
149,1312932
152,459145
152,878014
154,462099
154,884894
156,430006
157,462655
158,420885
159,462525
159,886781
159,1347549
159,1768806
163,463526
164,419866
165,456849
166,418767
167,461324
167,884746
169,428535
170,458819
171,422546
172,464727
173,418862
174,462935
175,418748
176,462896
177,421967
178,462407
179,423156
179,880992
181,419375
182,463251
183,416225
183,880027
185,419752
186,463494
187,420831
188,467049
189,415355
190,462692
191,417082
191,881355
193,416965
193,881451
195,419364
196,433921
197,426567
198,424174
199,460035
200,418052
201,464344
201,886286
203,461934
204,419095
205,461587
205,886210
207,460620
207,881181
209,462449
210,420837
211,459820
211,884528
213,463210
214,417708
215,464813
216,422567
216,880903
218,416380
218,882104
220,421591
221,463302
221,882431
223,458380
224,427097
225,455277
225,875706
227,429725
228,424055
228,882305
230,416575
230,878513
232,417319
233,458661
233,881589
235,457273
236,418870
237,458521
238,419172
239,428441
240,456194
240,877080
242,457562
242,876637
244,459458
245,422574
246,428669
247,457051
247,880437
249,460687
250,417205
251,424535
251,853527
253,459465
254,417944
255,457252
255,877599
257,460916
258,417465
259,458368
259,877882
261,459485
262,418441
263,428554
263,888952
265,417244
265,876553
267,420704
268,458069
268,879267
270,426490
271,458052
271,879112
273,456667
273,879380
273,1341680
276,417163
277,459240
278,426078
279,456940
280,421491
281,460091
281,883674
283,430112
284,453983
285,421804
286,462220
287,416292
288,457962
288,879644
288,1336697
288,1762463
292,456287
293,420827
294,424758
295,426004
296,457219
296,876785
298,428836
299,457829
299,888718
299,1347034
299,1768281
303,458487
304,421933
305,424924
305,883873
307,419439
308,430458
309,425515
310,457937
310,876459
310,1341589
313,418367
314,461767
315,419425
316,461692
317,418498
318,428499
318,887253
318,1307637
321,462656
322,417400
322,881282
324,419592
325,429641
326,426135
327,424619
327,850338
327,1277706
327,1741882
331,418165
332,463739
333,428434
333,890067
333,1310343
336,429114
337,460020
338,420264
338,851968
340,458911
341,418395
342,429159
342,855265
342,1281375
345,462546
346,421677
347,430295
348,458970
349,418325
350,461646
350,881624
352,461303
352,879423
352,1343477
355,416532
355,879407
355,1297397
355,1761484
359,418532
360,464734
361,416174
