id,timestamp
0,1611511732056153
0,1611511732478490
0,1611511732942881
0,1611511733363359
0,1611511733827033
0,1611511734244479
0,1611511734713988
0,1611511735131329
0,1611511735595621
0,1611511736024500
0,1611511736486710
11,425037
12,465428
13,418449
13,879859
15,424700
16,458198
17,420043
17,885089
17,1302168
17,1768444
21,420296
22,430535
23,463063
24,420560
25,431897
25,889517
27,419276
28,432381
29,423384
29,888928
31,422361
32,458163
33,428528
34,466151
35,423910
35,852455
37,462371
38,417129
39,459981
40,423164
41,463769
41,883083
43,461217
44,426883
45,459020
45,894599
47,462726
48,420351
49,456622
50,422721
51,462295
52,429094
53,461362
53,893773
55,427721
56,430638
56,887623
56,1306024
56,1768037
56,2190195
56,2654208
56,3075024
63,461459
63,887810
63,1351478
66,428964
67,457425
67,880939
69,463115
70,424330
70,878018
72,429932
73,473549
74,429270
75,418232
76,461947
77,436198
78,456214
79,425814
79,863960
79,1330905
82,421110
82,883940
84,435997
85,426808
86,459897
86,879545
86,1346584
89,424306
90,428167
90,901587
92,431789
93,455769
93,885010
93,1313747
93,1768045
93,2194088
93,2663495
99,416045
99,874998
99,1298323
102,460444
102,881782
102,1345596
102,1775189
102,2239937
107,417528
107,879682
109,419470
109,883191
109,1308585
109,1741851
113,430245
113,886598
113,1304236
116,461301
116,883044
118,461218
118,882787
118,1348591
121,421016
121,889472
123,421882
124,466498
124,885775
124,1346490
127,422491
128,425283
128,855571
128,1324693
131,422124
132,467424
132,888833
132,1352826
132,1774410
136,464229
136,889295
136,1346254
136,1768031
136,2228537
136,2650360
136,3114189
143,421706
144,460697
144,883731
146,455253
146,878548
146,1344328
149,417435
150,459059
151,428717
152,463402
153,420449
154,424507
155,423413
155,888305
157,435364
157,891581
159,429472
160,423622
160,880201
160,1303427
163,462671
164,421696
165,461306
166,420047
167,462908
168,420758
169,463125
170,420894
170,886176
172,424069
172,894233
174,419776
175,428722
176,428850
177,427502
177,859123
179,458662
180,423319
181,429184
182,426747
183,463408
184,422801
185,459752
185,881140
185,1338447
185,1761909
189,465629
190,423812
191,461442
191,883666
191,1348755
194,433372
194,868793
196,428646
197,435443
198,461242
199,421332
200,434124
201,460357
202,421178
203,467513
204,419596
204,885066
206,424080
207,459490
208,419421
209,465796
210,428005
211,462766
212,424421
213,460283
214,419838
215,460569
216,426269
217,456667
218,418870
219,470613
220,416033
220,884119
222,416987
222,886483
222,1301248
225,464663
226,426518
227,457495
228,419867
229,463351
230,426138
231,428397
232,460398
233,418868
234,464199
235,422614
236,461357
236,885020
238,430733
238,848726
238,1324078
241,417419
241,881850
243,422727
243,890914
245,413358
246,432954
247,460187
247,884487
249,435668
249,897165
251,417704
251,852288
251,1285278
251,1758494
255,414189
256,425984
257,461678
258,420788
258,885718
260,419151
261,430633
261,868540
263,468065
263,896500
263,1355743
263,1781966
263,2248427
268,424839
269,432223
270,425619
270,855867
272,422446
273,461294
274,430052
275,451657
276,419189
277,466633
278,428482
279,438993
280,461149
281,417642
282,461908
283,430303
284,428595
285,462306
286,425514
286,852201
288,425980
288,888077
290,430096
290,892677
292,422658
292,859965
294,458114
295,418751
295,881631
295,1315643
298,461190
298,881285
298,1313570
301,458898
302,420157
303,455291
304,416569
305,428268
305,900677
307,418795
307,892337
309,419564
309,880795
311,424467
311,854525
313,460694
313,883209
315,464754
316,424294
317,459219
317,882157
319,460856
320,418355
320,880600
322,429492
323,460554
323,881838
323,1343387
326,420310
327,456505
328,423820
329,460123
330,417383
330,878945
330,1298934
330,1756784
334,419555
335,464369
336,425815
337,463277
338,419914
338,883859
340,421867
341,462027
342,420738
343,459840
344,420025
345,456739
346,420144
347,461146
348,424355
349,460824
350,415947
350,883494
352,419231
353,461635
354,420821
355,461403
355,884151
357,458763
358,422944
359,463034
360,420971
360,881744
362,421984
363,461578
364,420239
365,460818
365,883880
367,461467
368,418725
369,463943
369,882946
371,466127
372,417657
373,462705
374,423272
374,884771
376,417618
377,462011
378,423578
379,461946
380,425765
381,425732
382,463940
382,887946
384,460271
385,420898
386,455030
387,421309
388,459077
389,418371
389,880353
391,419936
392,460393
393,419145
394,463470
395,421684
396,455683
396,877279
398,428464
399,463619
400,417542
400,879730
402,421595
403,458055
404,420175
405,461141
405,880304
407,463703
408,425417
408,894746
410,432678
411,447723
412,432838
412,891128
414,415016
414,855450
416,448876
